sample_set,variant,calibration_method,stratum_column,stratum_value,seed_count,sample_count_mean,MAE_mean,MAE_std,MSE_mean,MSE_std,regret_to_oracle_mean,oracle_label_accuracy_mean,original_raw_soft_MAE_mean,original_raw_soft_MSE_mean,original_raw_soft_regret_mean,delta_MAE_vs_original,delta_MSE_vs_original,delta_regret_vs_original
pilot_selection,visual_cls_mean_concat,power_temperature_T0p85,forecastability_cat,low,3,19243.0,0.3926576729497337,0.005922145248880545,1.8492638264801808,0.20823362404293286,0.04808544487680617,0.5162396715688822,,,,,,
pilot_selection,visual_cls_mean_concat,power_temperature_T0p85,forecastability_cat,medium,3,718.0,0.2875829097743881,0.0041360912868935035,0.32606022450206584,0.003923078615012642,0.030445094575565032,0.638347260909935,,,,,,
pilot_selection,visual_cls_mean_concat,power_temperature_T0p85,season_strength_cat,moderate,3,6274.0,0.3781428978197439,0.003647658226952863,0.5925141945597745,0.0012295028721851353,0.04767863675462574,0.5059504834767825,,,,,,
pilot_selection,visual_cls_mean_concat,power_temperature_T0p85,season_strength_cat,strong,3,18779.0,0.2607419456712076,0.00460102712701539,1.5784732726930988,0.21124554077220317,0.024619178035669532,0.5803113406819674,,,,,,
pilot_selection,visual_cls_mean_concat,power_temperature_T0p85,season_strength_cat,weak,3,4947.0,0.36180529221235513,0.0030799902921165435,0.7324901799190401,0.007944679118682034,0.059712330495873205,0.4900613166228691,,,,,,
pilot_selection,visual_cls_mean_concat,power_temperature_T0p85,trend_strength_cat,moderate,3,13036.0,0.36539995576647843,0.006163480693666086,1.6322508151716555,0.29288222024692023,0.0445090909502058,0.536411987317173,,,,,,
pilot_selection,visual_cls_mean_concat,power_temperature_T0p85,trend_strength_cat,strong,3,13233.0,0.221652436867536,0.001770969689188087,1.0290199113486365,0.02562835364620453,0.023645845882755603,0.5664626313005364,,,,,,
pilot_selection,visual_cls_mean_concat,power_temperature_T0p85,trend_strength_cat,weak,3,3731.0,0.3651331543326952,0.005587830235789556,0.5596811715832245,0.0032483186054814636,0.04388373682660329,0.5381041722505137,,,,,,
pilot_selection,visual_cls_mean_concat,power_temperature_T0p85,cv_cat,highly_variable,3,1891.0,0.468904505252319,0.028372117339482028,12.842683563251393,2.071685889745279,0.0833178629303215,0.5448616252423761,,,,,,
pilot_selection,visual_cls_mean_concat,power_temperature_T0p85,cv_cat,moderate,3,10548.0,0.3474040720659138,0.0024318770047404106,0.5150968077945343,0.0013531656671683845,0.0344625558213629,0.5299898874984198,,,,,,
pilot_selection,visual_cls_mean_concat,power_temperature_T0p85,cv_cat,stable,3,10710.0,0.16965061769604195,0.0010932959295513408,0.17613966244813709,0.001284673270494534,0.017144559793084668,0.5881107998755057,,,,,,
pilot_selection,visual_cls_mean_concat,power_temperature_T0p85,cv_cat,variable,3,6851.0,0.39274815824656234,0.005318145516729002,0.7849950420502904,0.013817344054532475,0.05140459163691937,0.5221135600642243,,,,,,
pilot_selection,visual_cls_mean_concat,power_temperature_T0p85,missing_ratio_cat,complete,3,30000.0,0.3019597439751735,0.0041368942730677875,1.232773752154374,0.13348829827172132,0.035228540343114866,0.5498777777777778,,,,,,
diagnostic_balanced,visual_cls_mean_concat,power_temperature_T0p85,oracle_model,CrossFormer,3,4000.0,0.4831713523046346,0.0013425899468438346,0.9392952996802886,0.003472339050464381,0.037827844278421195,0.19041666666666668,,,,,,
diagnostic_balanced,visual_cls_mean_concat,power_temperature_T0p85,oracle_model,DLinear,3,4000.0,0.3577294926398608,0.0013239815977161438,0.5745533067237902,0.01045736340688972,0.018187019902674333,0.7704166666666667,,,,,,
