sample_set,variant,calibration_method,temperature,entropy_alpha,seed_count,sample_count_per_seed,MAE_mean,MAE_std,MSE_mean,MSE_std,regret_to_oracle_mean,regret_to_oracle_std,oracle_label_accuracy_mean,oracle_label_accuracy_std,weight_entropy_mean,weight_entropy_std,normalized_weight_entropy_mean,normalized_weight_entropy_std,mean_max_weight_mean,mean_max_weight_std
pilot_selection,film_cls_mean_concat_aux,power_temperature_T1_entropy_alpha0p1,1.0,0.1,3,30000,0.3052136217635247,0.0006975336028080209,1.276397491633897,0.1419089292591886,0.0384824181314661,0.0006975336028080383,0.4653777777777777,0.1479154650968411,1.2393249798570796,0.02229551661607335,0.7700359052575908,0.01385298335762058,0.4750561813513437,0.012455066694285645
pilot_selection,film_cls_mean_concat_aux,power_temperature_T1p3_entropy_alpha0p05,1.3,0.05,3,30000,0.305387522231579,0.0006560975128088941,1.2927683587552805,0.15488749900290597,0.03865631859952043,0.000656097512808895,0.4653777777777777,0.1479154650968411,1.273832521652385,0.022198313460186126,0.7914766464807897,0.013792587641118586,0.44477491577466327,0.012331669633893191
pilot_selection,film_cls_mean_concat_aux,power_temperature_T1p5_entropy_alpha0p02,1.5,0.02,3,30000,0.3061780244073477,0.0008125260734495832,1.303188006361005,0.16291676332607788,0.03944682077528907,0.0008125260734495791,0.4653777777777777,0.1479154650968411,1.2945868180153692,0.021859073819771625,0.8043720158533157,0.013581806201341511,0.42787639300028485,0.01203854217096859
pilot_selection,film_cls_mean_concat_aux,power_temperature_T1p15_entropy_alpha0p1,1.15,0.1,3,30000,0.3066416232621707,0.0006225389743172207,1.276215268772661,0.14199351763434215,0.039910419630112104,0.0006225389743172323,0.4653777777777777,0.1479154650968411,1.2791959340062096,0.020962102119741366,0.7948091219446698,0.013024486348801394,0.45185109972953796,0.012113549102098472
pilot_selection,film_cls_mean_concat_aux,power_temperature_T1p5_entropy_alpha0p05,1.5,0.05,3,30000,0.3079208063029129,0.0008596117556686671,1.2931294137846032,0.1550355539452787,0.04118960267085433,0.0008596117556686876,0.4653777777777777,0.1479154650968411,1.317378819766412,0.02026832477694726,0.8185334827697823,0.012593418248917463,0.420900563398997,0.011669976653112191
pilot_selection,film_cls_mean_concat_aux,power_temperature_T1p3_entropy_alpha0p1,1.3,0.1,3,30000,0.3084028798763497,0.0006961144444262541,1.2765810598323608,0.1421147554960466,0.0416716762442911,0.0006961144444262532,0.4653777777777777,0.1479154650968411,1.3132127129104008,0.01963360436532996,0.8159449350390342,0.012199044283501524,0.4318920274575551,0.011682643841924651
pilot_selection,film_cls_mean_concat_aux,power_temperature_T1p5_entropy_alpha0p1,1.5,0.1,3,30000,0.31108346480667626,0.0009240044934398501,1.2776585197513362,0.1423065284109367,0.044352261174617665,0.000924004493439864,0.4653777777777777,0.1479154650968411,1.351415487220623,0.017936275360775418,0.8396816533150716,0.011144434477530584,0.40927422046661377,0.01105578288514805
pilot_selection,film_cls_mean_concat_aux,power_temperature_T2,2.0,0.0,3,30000,0.31208221252062157,0.001413125810372132,1.3113627616498844,0.16838044875312094,0.04535100888856297,0.0014131258103721345,0.4653777777777777,0.1479154650968411,1.3699887104982569,0.018197494947736037,0.8512218457848416,0.011306739332500367,0.3854501247406006,0.010572189718960385
pilot_selection,film_cls_mean_concat_aux,power_temperature_T2_entropy_alpha0p02,2.0,0.02,3,30000,0.3132741703768663,0.001445243540690819,1.3050090726518,0.1630686067012701,0.04654296674480766,0.0014452435406908347,0.4653777777777777,0.1479154650968411,1.3813768056124112,0.017292429803938168,0.8582976671173532,0.010744390740606595,0.38174111644426983,0.010360768123941967
pilot_selection,film_cls_mean_concat_aux,power_temperature_T2_entropy_alpha0p05,2.0,0.05,3,30000,0.31514030293784834,0.0014788888577020338,1.2959101027210849,0.1552501252374054,0.04840909930578974,0.001478888857702038,0.4653777777777777,0.1479154650968411,1.3973038761017926,0.01606722104470865,0.8681937124175994,0.009983125736368947,0.37617762883504224,0.010043594169154967
pilot_selection,film_cls_mean_concat_aux,power_temperature_T2_entropy_alpha0p1,2.0,0.1,3,30000,0.3184234316354169,0.0015120413189124201,1.2818960779007635,0.14261747950444678,0.05169222800335837,0.0015120413189124355,0.4653777777777777,0.1479154650968411,1.4215520913000448,0.014239771449766554,0.8832599756209927,0.00884766746188458,0.3669051031271617,0.009514985205300341
pilot_selection,film_mean_patch_aux,power_temperature_T0p85,0.85,0.0,3,30000,0.30022966664635126,0.0008573521146741424,1.2953891780877798,0.163048366096302,0.033498463014292636,0.0008573521146741106,0.5521666666666666,0.14849245023831278,1.0723075244148763,0.02143532466422216,0.6662621255100966,0.013318516047508586,0.5328354239463806,0.006218163061462824
pilot_selection,film_mean_patch_aux,original_uncalibrated,1.0,0.0,3,30000,0.30039319729402064,0.0005415206776850008,1.2898715824288391,0.16464972655085947,0.03366199366196206,0.0005415206776850173,0.5521666666666666,0.14849245023831278,1.1359745040265228,0.020091785115838857,0.7058206441207071,0.012483727990135715,0.5023525158564249,0.006659072665258988
pilot_selection,film_mean_patch_aux,power_temperature_T0p85_entropy_alpha0p02,0.85,0.02,3,30000,0.30082954484743624,0.0007812195644212835,1.2879540998892327,0.15779776857024058,0.03409834121537764,0.0007812195644213373,0.5521666666666666,0.14849245023831278,1.102195787807744,0.020280632985789346,0.6848327476894044,0.012601065769052941,0.5261787374814352,0.006093791686718395
pilot_selection,film_mean_patch_aux,power_temperature_T0p7,0.7,0.0,3,30000,0.3008930993596097,0.001175817038977173,1.3037407310178695,0.1611900985533188,0.03416189572755107,0.0011758170389771692,0.5521666666666666,0.14849245023831278,0.9953431327360501,0.022206026472634626,0.6184414602429128,0.013797380005203435,0.5691229899724325,0.0053059196408088705
pilot_selection,film_mean_patch_aux,power_temperature_T1_entropy_alpha0p02,1.0,0.02,3,30000,0.3011512068479847,0.00047228039436844924,1.2829136173327458,0.15932173414755144,0.034420003215926136,0.00047228039436847516,0.5521666666666666,0.14849245023831278,1.1617088702440552,0.019026747641312673,0.7218103048704106,0.011821983000597287,0.4963054557641347,0.006525853616414193
pilot_selection,film_mean_patch_aux,power_temperature_T1p15,1.15,0.0,3,30000,0.30121555092627395,0.0002552878757496689,1.2865177279599227,0.16598880467586952,0.034484347294215296,0.0002552878757496555,0.5521666666666666,0.14849245023831278,1.189435068004877,0.018626997938865686,0.7390375601417177,0.0115736045453871,0.4764176706473033,0.006788022688821356
