sample_set,variant,method,seed_count,sample_count_per_seed,MAE_mean,MAE_std,MSE_mean,MSE_std,regret_to_oracle_mean,regret_to_oracle_std,oracle_label_accuracy_mean,oracle_label_accuracy_std,weight_entropy_mean,weight_entropy_std,normalized_weight_entropy_mean,normalized_weight_entropy_std,mean_max_weight_mean,mean_max_weight_std
round2_diagnostic_balanced_small,film_panel_mean_aux,film_panel_mean_aux_raw_soft_fusion,3,5000,0.36844519011441457,0.0026786583927713085,2.6858997637836493,0.9770366600804354,0.06235163465117347,0.002678658392771291,0.4519333333333333,0.08084066633405079,1.0356278669131456,0.015888190525567402,0.6434717607770639,0.009871886361987872,0.55999031594793,0.007100295198649321
round2_diagnostic_balanced_small,film_global_panel_mean_aux,film_global_panel_mean_aux_raw_soft_fusion,3,5000,0.3693044645274068,0.0024993422054161085,2.884643639962954,0.8278792469701494,0.0632109090641656,0.0024993422054160608,0.39386666666666664,0.07324106316359241,1.007850167177286,0.010884051587433939,0.6262125063032423,0.006762640104620831,0.5827708654731513,0.009730433496563919
round2_diagnostic_balanced_small,film_mean_patch_aux,film_mean_patch_aux_raw_soft_fusion,3,5000,0.37051578790924805,0.00557417703833086,3.3881818068628657,0.9447273281477653,0.06442223244600691,0.005574177038330856,0.4498,0.06659849848157241,1.0547582887193672,0.012454793728845536,0.6553581599439844,0.0077385981712569715,0.5553040219515563,0.008913751044702807
round2_diagnostic_balanced_small,film_panel_mean_aux,film_panel_mean_aux_hard_top1,3,5000,0.39075024517420287,0.003933848120239987,2.7735155303068812,0.9489025109839915,0.08465668971096175,0.003933848120240001,0.4519333333333333,0.08084066633405079,1.0356278669131456,0.015888190525567402,0.6434717607770639,0.009871886361987872,0.55999031594793,0.007100295198649321
round2_diagnostic_balanced_small,film_global_panel_mean_aux,film_global_panel_mean_aux_hard_top1,3,5000,0.3927583702046986,0.002996846548780816,3.473323901487504,0.8207052693621208,0.0866648147414575,0.0029968465487807843,0.39386666666666664,0.07324106316359241,1.007850167177286,0.010884051587433939,0.6262125063032423,0.006762640104620831,0.5827708654731513,0.009730433496563919
round2_diagnostic_balanced_small,film_mean_patch_aux,film_mean_patch_aux_hard_top1,3,5000,0.39524252763741535,0.0065404149242580065,3.5803697722983743,0.9691719410657346,0.08914897217417417,0.006540414924257943,0.4498,0.06659849848157241,1.0547582887193672,0.012454793728845536,0.6553581599439844,0.0077385981712569715,0.5553040219515563,0.008913751044702807
