sample_set,variant,seed,method,selected_model,count,ratio
round2_diagnostic_balanced_small,line_only,16,line_only_raw_soft_fusion,CrossFormer,495,0.099
round2_diagnostic_balanced_small,line_only,16,line_only_raw_soft_fusion,DLinear,2282,0.4564
round2_diagnostic_balanced_small,line_only,16,line_only_raw_soft_fusion,ES,172,0.0344
round2_diagnostic_balanced_small,line_only,16,line_only_raw_soft_fusion,NaiveForecaster,523,0.1046
round2_diagnostic_balanced_small,line_only,16,line_only_raw_soft_fusion,PatchTST,1528,0.3056
round2_diagnostic_balanced_small,line_only,17,line_only_hard_top1,CrossFormer,435,0.087
round2_diagnostic_balanced_small,line_only,17,line_only_hard_top1,DLinear,2050,0.41
round2_diagnostic_balanced_small,line_only,17,line_only_hard_top1,ES,1021,0.2042
round2_diagnostic_balanced_small,line_only,17,line_only_hard_top1,NaiveForecaster,380,0.076
round2_diagnostic_balanced_small,line_only,17,line_only_hard_top1,PatchTST,1114,0.2228
round2_diagnostic_balanced_small,line_only,17,line_only_raw_soft_fusion,CrossFormer,435,0.087
round2_diagnostic_balanced_small,line_only,17,line_only_raw_soft_fusion,DLinear,2050,0.41
round2_diagnostic_balanced_small,line_only,17,line_only_raw_soft_fusion,ES,1021,0.2042
round2_diagnostic_balanced_small,line_only,17,line_only_raw_soft_fusion,NaiveForecaster,380,0.076
round2_diagnostic_balanced_small,line_only,17,line_only_raw_soft_fusion,PatchTST,1114,0.2228
round2_diagnostic_balanced_small,line_only,18,line_only_hard_top1,CrossFormer,440,0.088
round2_diagnostic_balanced_small,line_only,18,line_only_hard_top1,DLinear,2253,0.4506
round2_diagnostic_balanced_small,line_only,18,line_only_hard_top1,ES,1136,0.2272
round2_diagnostic_balanced_small,line_only,18,line_only_hard_top1,NaiveForecaster,300,0.06
round2_diagnostic_balanced_small,line_only,18,line_only_hard_top1,PatchTST,871,0.1742
round2_diagnostic_balanced_small,line_only,18,line_only_raw_soft_fusion,CrossFormer,440,0.088
round2_diagnostic_balanced_small,line_only,18,line_only_raw_soft_fusion,DLinear,2253,0.4506
round2_diagnostic_balanced_small,line_only,18,line_only_raw_soft_fusion,ES,1136,0.2272
round2_diagnostic_balanced_small,line_only,18,line_only_raw_soft_fusion,NaiveForecaster,300,0.06
