sample_set,variant,seed,method,sample_count,MAE,MSE,regret_to_oracle,oracle_label_accuracy,weight_entropy,normalized_weight_entropy,mean_max_weight
pilot_selection,visual_mean_patch_only,16,visual_mean_patch_only_raw_soft_fusion,30000,0.29984876803581884,1.1439273962758107,0.03311756440376028,0.3833666666666667,1.1547958014983994,0.717514958610991,0.4943309788862864
diagnostic_balanced,visual_mean_patch_only,16,visual_mean_patch_only_hard_top1,20000,0.36990232521151967,1.4670026854639993,0.06441208240684321,0.3695,1.0738343485399615,0.6672107813527575,0.5383186177767814
diagnostic_balanced,visual_mean_patch_only,16,visual_mean_patch_only_raw_soft_fusion,20000,0.34422217944817696,1.3788657697926647,0.03873193664350049,0.3695,1.0738343485399615,0.6672107813527575,0.5383186177767814
pilot_selection,visual_mean_patch_only,17,visual_mean_patch_only_hard_top1,30000,0.32036320310349065,1.224065215239826,0.05363199947143208,0.3712,1.1243652089364826,0.6986073773360811,0.510471609844764
pilot_selection,visual_mean_patch_only,17,visual_mean_patch_only_raw_soft_fusion,30000,0.3014555697204317,1.1357331362163008,0.03472436608837315,0.3712,1.1243652089364826,0.6986073773360811,0.510471609844764
diagnostic_balanced,visual_mean_patch_only,17,visual_mean_patch_only_hard_top1,20000,0.3775967695379904,1.4703638107781978,0.0721065267333139,0.32955,1.0473450733598322,0.6507520743276225,0.5522659789033234
diagnostic_balanced,visual_mean_patch_only,17,visual_mean_patch_only_raw_soft_fusion,20000,0.35025752765061724,1.379511405956676,0.04476728484594077,0.32955,1.0473450733598322,0.6507520743276225,0.5522659789033234
pilot_selection,visual_mean_patch_only,18,visual_mean_patch_only_hard_top1,30000,0.32029259552975653,1.573871696345786,0.053561391897697964,0.382,1.1181777106121182,0.6947628574164119,0.5089921080936988
pilot_selection,visual_mean_patch_only,18,visual_mean_patch_only_raw_soft_fusion,30000,0.30168464495032404,1.4228424807407045,0.034953441318265464,0.382,1.1181777106121182,0.6947628574164119,0.5089921080936988
diagnostic_balanced,visual_mean_patch_only,18,visual_mean_patch_only_hard_top1,20000,0.37078764659591346,1.4947239337048333,0.06529740379123698,0.3699,1.0339238431862556,0.6424129890481243,0.5545867652647197
diagnostic_balanced,visual_mean_patch_only,18,visual_mean_patch_only_raw_soft_fusion,20000,0.34509520546998096,1.4072857506617165,0.039604962665304506,0.3699,1.0339238431862556,0.6424129890481243,0.5545867652647197
pilot_selection,visual_cls_mean_concat,16,visual_cls_mean_concat_hard_top1,30000,0.31840542319223575,1.3898749070228917,0.05167421956017717,0.6422333333333333,1.1375747019310791,0.7068148920003635,0.5180254881163439
pilot_selection,visual_cls_mean_concat,16,visual_cls_mean_concat_raw_soft_fusion,30000,0.299402429301067,1.1659953551723055,0.032671225669008416,0.6422333333333333,1.1375747019310791,0.7068148920003635,0.5180254881163439
diagnostic_balanced,visual_cls_mean_concat,16,visual_cls_mean_concat_hard_top1,20000,0.36968743124283365,1.4800263418115294,0.0641971884381572,0.51755,1.06317982443152,0.6605907509635203,0.5511821750983595
diagnostic_balanced,visual_cls_mean_concat,16,visual_cls_mean_concat_raw_soft_fusion,20000,0.34389877580478917,1.3605453032063777,0.03840853300011275,0.51755,1.06317982443152,0.6605907509635203,0.5511821750983595
pilot_selection,visual_cls_mean_concat,17,visual_cls_mean_concat_hard_top1,30000,0.32470710309235523,1.2159403035177418,0.057975899460296625,0.36523333333333335,1.1107363845663145,0.6901393036245951,0.5160455667148034
pilot_selection,visual_cls_mean_concat,17,visual_cls_mean_concat_raw_soft_fusion,30000,0.3067084932395857,1.1329032679285456,0.03997728960752712,0.36523333333333335,1.1107363845663145,0.6901393036245951,0.5160455667148034
diagnostic_balanced,visual_cls_mean_concat,17,visual_cls_mean_concat_hard_top1,20000,0.38260546824123565,1.417204228483233,0.07711522543655921,0.33975,1.0310985256717076,0.6406575258699828,0.5569089938573539
diagnostic_balanced,visual_cls_mean_concat,17,visual_cls_mean_concat_raw_soft_fusion,20000,0.35820078816912043,1.3348684380249543,0.052710545364443966,0.33975,1.0310985256717076,0.6406575258699828,0.5569089938573539
pilot_selection,visual_cls_mean_concat,18,visual_cls_mean_concat_hard_top1,30000,0.3193968489632927,1.5696020879463424,0.052665645331234086,0.6421666666666667,1.090559395707709,0.6776026346655873,0.5373689177696903
pilot_selection,visual_cls_mean_concat,18,visual_cls_mean_concat_raw_soft_fusion,30000,0.30054905056769204,1.3530509074232508,0.0338178469356335,0.6421666666666667,1.090559395707709,0.6776026346655873,0.5373689177696903
diagnostic_balanced,visual_cls_mean_concat,18,visual_cls_mean_concat_hard_top1,20000,0.36803144121868436,1.471614102714046,0.0625411984140079,0.5259,1.0158151979322312,0.6311614619836561,0.5691234485253691
diagnostic_balanced,visual_cls_mean_concat,18,visual_cls_mean_concat_raw_soft_fusion,20000,0.3432703262651468,1.381704710144216,0.03778008346047036,0.5259,1.0158151979322312,0.6311614619836561,0.5691234485253691
