sample_set,variant,seed,method,selected_model,count,ratio
diagnostic_balanced,visual_cls_only,18,visual_cls_only_hard_top1,CrossFormer,1325,0.06625
diagnostic_balanced,visual_cls_only,18,visual_cls_only_hard_top1,DLinear,7783,0.38915
diagnostic_balanced,visual_cls_only,18,visual_cls_only_hard_top1,ES,1643,0.08215
diagnostic_balanced,visual_cls_only,18,visual_cls_only_hard_top1,NaiveForecaster,5253,0.26265
diagnostic_balanced,visual_cls_only,18,visual_cls_only_hard_top1,PatchTST,3996,0.1998
diagnostic_balanced,visual_cls_only,18,visual_cls_only_raw_soft_fusion,CrossFormer,1325,0.06625
diagnostic_balanced,visual_cls_only,18,visual_cls_only_raw_soft_fusion,DLinear,7783,0.38915
diagnostic_balanced,visual_cls_only,18,visual_cls_only_raw_soft_fusion,ES,1643,0.08215
diagnostic_balanced,visual_cls_only,18,visual_cls_only_raw_soft_fusion,NaiveForecaster,5253,0.26265
diagnostic_balanced,visual_cls_only,18,visual_cls_only_raw_soft_fusion,PatchTST,3996,0.1998
diagnostic_balanced,visual_mean_patch_only,16,visual_mean_patch_only_hard_top1,CrossFormer,4318,0.2159
diagnostic_balanced,visual_mean_patch_only,16,visual_mean_patch_only_hard_top1,DLinear,8152,0.4076
diagnostic_balanced,visual_mean_patch_only,16,visual_mean_patch_only_hard_top1,ES,2039,0.10195
diagnostic_balanced,visual_mean_patch_only,16,visual_mean_patch_only_hard_top1,NaiveForecaster,2198,0.1099
diagnostic_balanced,visual_mean_patch_only,16,visual_mean_patch_only_hard_top1,PatchTST,3293,0.16465
diagnostic_balanced,visual_mean_patch_only,16,visual_mean_patch_only_raw_soft_fusion,CrossFormer,4318,0.2159
diagnostic_balanced,visual_mean_patch_only,16,visual_mean_patch_only_raw_soft_fusion,DLinear,8152,0.4076
diagnostic_balanced,visual_mean_patch_only,16,visual_mean_patch_only_raw_soft_fusion,ES,2039,0.10195
diagnostic_balanced,visual_mean_patch_only,16,visual_mean_patch_only_raw_soft_fusion,NaiveForecaster,2198,0.1099
diagnostic_balanced,visual_mean_patch_only,16,visual_mean_patch_only_raw_soft_fusion,PatchTST,3293,0.16465
diagnostic_balanced,visual_mean_patch_only,17,visual_mean_patch_only_hard_top1,CrossFormer,1501,0.07505
diagnostic_balanced,visual_mean_patch_only,17,visual_mean_patch_only_hard_top1,DLinear,8447,0.42235
diagnostic_balanced,visual_mean_patch_only,17,visual_mean_patch_only_hard_top1,ES,2825,0.14125
diagnostic_balanced,visual_mean_patch_only,17,visual_mean_patch_only_hard_top1,NaiveForecaster,1075,0.05375
diagnostic_balanced,visual_mean_patch_only,17,visual_mean_patch_only_hard_top1,PatchTST,6152,0.3076
diagnostic_balanced,visual_mean_patch_only,17,visual_mean_patch_only_raw_soft_fusion,CrossFormer,1501,0.07505
diagnostic_balanced,visual_mean_patch_only,17,visual_mean_patch_only_raw_soft_fusion,DLinear,8447,0.42235
diagnostic_balanced,visual_mean_patch_only,17,visual_mean_patch_only_raw_soft_fusion,ES,2825,0.14125
diagnostic_balanced,visual_mean_patch_only,17,visual_mean_patch_only_raw_soft_fusion,NaiveForecaster,1075,0.05375
diagnostic_balanced,visual_mean_patch_only,17,visual_mean_patch_only_raw_soft_fusion,PatchTST,6152,0.3076
diagnostic_balanced,visual_mean_patch_only,18,visual_mean_patch_only_hard_top1,CrossFormer,1306,0.0653
diagnostic_balanced,visual_mean_patch_only,18,visual_mean_patch_only_hard_top1,DLinear,7943,0.39715
diagnostic_balanced,visual_mean_patch_only,18,visual_mean_patch_only_hard_top1,ES,1985,0.09925
diagnostic_balanced,visual_mean_patch_only,18,visual_mean_patch_only_hard_top1,NaiveForecaster,4965,0.24825
diagnostic_balanced,visual_mean_patch_only,18,visual_mean_patch_only_hard_top1,PatchTST,3801,0.19005
diagnostic_balanced,visual_mean_patch_only,18,visual_mean_patch_only_raw_soft_fusion,CrossFormer,1306,0.0653
diagnostic_balanced,visual_mean_patch_only,18,visual_mean_patch_only_raw_soft_fusion,DLinear,7943,0.39715
diagnostic_balanced,visual_mean_patch_only,18,visual_mean_patch_only_raw_soft_fusion,ES,1985,0.09925
diagnostic_balanced,visual_mean_patch_only,18,visual_mean_patch_only_raw_soft_fusion,NaiveForecaster,4965,0.24825
diagnostic_balanced,visual_mean_patch_only,18,visual_mean_patch_only_raw_soft_fusion,PatchTST,3801,0.19005
pilot_selection,visual_cls_mean_concat,16,visual_cls_mean_concat_hard_top1,CrossFormer,1871,0.06236666666666667
pilot_selection,visual_cls_mean_concat,16,visual_cls_mean_concat_hard_top1,DLinear,12428,0.41426666666666667
pilot_selection,visual_cls_mean_concat,16,visual_cls_mean_concat_hard_top1,ES,9965,0.33216666666666667
pilot_selection,visual_cls_mean_concat,16,visual_cls_mean_concat_hard_top1,NaiveForecaster,1948,0.06493333333333333
pilot_selection,visual_cls_mean_concat,16,visual_cls_mean_concat_hard_top1,PatchTST,3788,0.12626666666666667
pilot_selection,visual_cls_mean_concat,16,visual_cls_mean_concat_raw_soft_fusion,CrossFormer,1871,0.06236666666666667
pilot_selection,visual_cls_mean_concat,16,visual_cls_mean_concat_raw_soft_fusion,DLinear,12428,0.41426666666666667
pilot_selection,visual_cls_mean_concat,16,visual_cls_mean_concat_raw_soft_fusion,ES,9965,0.33216666666666667
pilot_selection,visual_cls_mean_concat,16,visual_cls_mean_concat_raw_soft_fusion,NaiveForecaster,1948,0.06493333333333333
pilot_selection,visual_cls_mean_concat,16,visual_cls_mean_concat_raw_soft_fusion,PatchTST,3788,0.12626666666666667
pilot_selection,visual_cls_mean_concat,17,visual_cls_mean_concat_hard_top1,CrossFormer,10532,0.3510666666666667
pilot_selection,visual_cls_mean_concat,17,visual_cls_mean_concat_hard_top1,DLinear,12304,0.41013333333333335
pilot_selection,visual_cls_mean_concat,17,visual_cls_mean_concat_hard_top1,ES,2458,0.08193333333333333
pilot_selection,visual_cls_mean_concat,17,visual_cls_mean_concat_hard_top1,NaiveForecaster,933,0.0311
pilot_selection,visual_cls_mean_concat,17,visual_cls_mean_concat_hard_top1,PatchTST,3773,0.12576666666666667
pilot_selection,visual_cls_mean_concat,17,visual_cls_mean_concat_raw_soft_fusion,CrossFormer,10532,0.3510666666666667
pilot_selection,visual_cls_mean_concat,17,visual_cls_mean_concat_raw_soft_fusion,DLinear,12304,0.41013333333333335
pilot_selection,visual_cls_mean_concat,17,visual_cls_mean_concat_raw_soft_fusion,ES,2458,0.08193333333333333
pilot_selection,visual_cls_mean_concat,17,visual_cls_mean_concat_raw_soft_fusion,NaiveForecaster,933,0.0311
pilot_selection,visual_cls_mean_concat,17,visual_cls_mean_concat_raw_soft_fusion,PatchTST,3773,0.12576666666666667
pilot_selection,visual_cls_mean_concat,18,visual_cls_mean_concat_hard_top1,CrossFormer,1801,0.060033333333333334
pilot_selection,visual_cls_mean_concat,18,visual_cls_mean_concat_hard_top1,DLinear,12071,0.40236666666666665
pilot_selection,visual_cls_mean_concat,18,visual_cls_mean_concat_hard_top1,ES,9752,0.32506666666666667
pilot_selection,visual_cls_mean_concat,18,visual_cls_mean_concat_hard_top1,NaiveForecaster,1986,0.0662
pilot_selection,visual_cls_mean_concat,18,visual_cls_mean_concat_hard_top1,PatchTST,4390,0.14633333333333334
pilot_selection,visual_cls_mean_concat,18,visual_cls_mean_concat_raw_soft_fusion,CrossFormer,1801,0.060033333333333334
pilot_selection,visual_cls_mean_concat,18,visual_cls_mean_concat_raw_soft_fusion,DLinear,12071,0.40236666666666665
pilot_selection,visual_cls_mean_concat,18,visual_cls_mean_concat_raw_soft_fusion,ES,9752,0.32506666666666667
pilot_selection,visual_cls_mean_concat,18,visual_cls_mean_concat_raw_soft_fusion,NaiveForecaster,1986,0.0662
