layout,seed,sample_set,sample_key,perturbation_sigma,perturbation_index,top1_period,perturbed_top1_period,top1_period_changed,top3_jaccard,top1_period_bucket,perturbed_top1_period_bucket,top1_period_bucket_flipped,period_score_margin,perturbed_period_score_margin,image_l2,image_cosine_distance,cls_embedding_cosine_distance,mean_patch_embedding_cosine_distance,embedding_l2,router_weight_js_divergence,router_weight_l1,router_weight_max_change,selected_model,perturbed_selected_model,selected_model_flipped,soft_fused_abs_change,soft_fused_mae_change,regret_change,oracle_model,season_strength_cat,forecastability_cat,error_gap_quantile,top3_periods,perturbed_top3_periods,high_change_score
spatial_panel_3view,17,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_HOUR__item100057__ch3__win2216,0.01,1,4,3,True,0.2,p_le_4,p_le_4,False,0.0,0.001681376248598,82.78305053710938,0.168717152511283,0.3345966522291489,0.2665335665202458,14.282733917236328,0.2045531709353635,0.9925947785377502,0.4773328304290771,NaiveForecaster,ES,True,0.0005572203663177,-0.0005572203663177,-0.0005572203663177,ES,strong,high,q1,"4,3,2","3,24,5",0.6398038899668924
spatial_panel_3view,18,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_MIN__item10550__ch3__win351,0.005,2,4,3,True,0.2,p_le_4,p_le_4,False,0.0,0.0005382415838539,85.45098876953125,0.1770205030887222,0.2810398306190336,0.2318702573567982,13.251489639282228,0.2308378468924245,1.2357932329177856,0.6178966760635376,ES,ES,False,0.000561308057513,-0.000561308057513,-0.000561308057513,ES,weak,high,q1,"4,3,2","3,6,16",0.6397286073379449
spatial_panel_3view,17,round2_selection_small,96_48_S__vali__TEST_DATA_HOUR__item109791__ch2__win597,0.005,2,4,12,True,0.0,p_le_4,p_9_16,True,0.0,0.0009010331705212,89.89949798583984,0.190830158269745,0.3372053663288914,0.2614008093539303,14.259591102600098,0.1874211145808781,1.0251998901367188,0.2779811024665832,NaiveForecaster,NaiveForecaster,False,0.0005781622603535,-0.0005781622603535,-0.0005781622603535,ES,strong,high,q1,"4,3,2","12,10,16",0.6396520822045535
spatial_panel_3view,18,round2_selection_small,96_48_S__vali__TEST_DATA_HOUR__item100398__ch3__win896,0.001,2,4,8,True,0.0,p_le_4,p_5_8,True,0.0,0.0001044661476043,73.70233917236328,0.1407368002994127,0.358357101377209,0.281901819706457,14.83495807647705,0.2163211897609272,1.1940048933029177,0.5970025062561035,ES,ES,False,0.0005423797410912,-0.0005423797992989,-0.0005423797992989,ES,strong,high,q1,"4,3,2","8,64,48",0.638959809766797
spatial_panel_3view,18,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_MIN__item11301__ch4__win278,0.001,1,4,24,True,0.0,p_le_4,p_17_32,True,0.0,4.6999528422020376e-05,83.13639068603516,0.1698167184554019,0.3164747705353585,0.2420002854686682,13.39024543762207,0.2267692790363376,1.2244635820388794,0.6122318506240845,ES,ES,False,0.0005490908515639,-0.0005490908515639,-0.0005490908515639,ES,moderate,medium,q1,"4,3,2","24,96,8",0.6385862829604078
spatial_panel_3view,18,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_MIN__item21608__ch4__win61,0.005,2,4,6,True,0.0,p_le_4,p_5_8,True,0.0,0.0046929260715842,74.169921875,0.142174452818695,0.3356439833210557,0.2571358156394282,14.150118827819824,0.2385398384042844,1.2494043111801147,0.6247022151947021,ES,ES,False,0.0005668213707394,-0.0005668213707394,-0.0005668213707394,ES,moderate,medium,q1,"4,3,2","6,8,32",0.6378501068624076
spatial_panel_3view,18,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_MIN__item1804__ch4__win92,0.005,2,4,5,True,0.0,p_le_4,p_5_8,True,0.0,0.0012607327662408,85.28764343261719,0.1764966011380707,0.3155353440027475,0.2380327213157969,13.40931797027588,0.2232808025437286,1.2203267812728882,0.6101634502410889,ES,ES,False,0.000555031991098,-0.000555031991098,-0.000555031991098,ES,weak,medium,q1,"4,3,2","5,8,6",0.6378101249975963
spatial_panel_3view,17,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_HOUR__item104366__ch3__win2558,0.01,2,4,3,True,0.2,p_le_4,p_le_4,False,0.0,0.000464217737317,91.49988555908205,0.1958187015301108,0.3873116595566142,0.3048937086719643,15.412426948547363,0.1367620937083937,0.9199072122573853,0.3244519829750061,NaiveForecaster,NaiveForecaster,False,0.000529742159415,-0.000529742159415,-0.000529742159415,ES,moderate,low,q1,"4,3,2","3,64,48",0.6374745039104688
spatial_panel_3view,18,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_MIN__item3976__ch3__win272,0.005,0,4,4,False,0.2,p_le_4,p_le_4,False,0.0,0.0014946619048714,77.43767547607422,0.1522095008275752,0.4102018363502676,0.3263413058826843,16.049776077270508,0.1587859468556519,1.0410985946655271,0.5205492973327637,ES,ES,False,0.0005015814094804,-0.0005015813512727,-0.0005015813512727,ES,weak,medium,q1,"4,3,2","4,10,32",0.6373367535659114
spatial_panel_3view,18,round2_selection_small,96_48_S__vali__TEST_DATA_HOUR__item100058__ch4__win945,0.005,2,4,10,True,0.2,p_le_4,p_9_16,True,0.0,0.0019718618132174,73.8172836303711,0.1410761593341829,0.3056157303595201,0.2468990928990584,13.670978546142578,0.2488972067968508,1.2722100019454956,0.6361050605773926,ES,ES,False,0.0005787759437225,-0.0005787760019302,-0.0005787760019302,ES,strong,high,q1,"4,3,2","10,3,32",0.6368724590300922
spatial_panel_3view,18,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_HOUR__item112277__ch2__win185,0.005,2,4,10,True,0.2,p_le_4,p_9_16,True,0.0,0.0019718618132174,73.8172836303711,0.1410761593341829,0.3056157303595201,0.2468990928990584,13.670978546142578,0.2488972067968508,1.2722100019454956,0.6361050605773926,ES,ES,False,0.0005787759437225,-0.0005787760019302,-0.0005787760019302,ES,strong,high,q1,"4,3,2","10,3,32",0.6368724590300922
spatial_panel_3view,18,round2_selection_small,96_48_S__vali__TEST_DATA_MIN__item9841__ch3__win384,0.001,2,4,24,True,0.0,p_le_4,p_17_32,True,0.0,0.0002050872717518,59.415077209472656,0.0984482830767188,0.3296819869099261,0.2644074064696571,14.099309921264648,0.273975531267305,1.314913988113403,0.6574569940567017,ES,ES,False,0.0006048558861948,-0.0006048559444025,-0.0006048559444025,ES,weak,high,q1,"4,3,2","24,16,10",0.6368312208136809
spatial_panel_3view,18,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_HOUR__item108278__ch4__win833,0.001,2,4,24,True,0.0,p_le_4,p_17_32,True,0.0,0.0002050872717518,59.415077209472656,0.0984482830767188,0.3296819869099261,0.2644074064696571,14.099309921264648,0.273975531267305,1.314913988113403,0.6574569940567017,ES,ES,False,0.0006048559444025,-0.0006048560026101,-0.0006048560026101,ES,strong,high,q1,"4,3,2","24,16,10",0.6368312208136809
spatial_panel_3view,18,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_MIN__item4517__ch4__win268,0.005,0,4,8,True,0.0,p_le_4,p_5_8,True,0.0,0.0007303294260054,72.35832214355469,0.1366458236249624,0.3027144834347377,0.2451800828945923,13.617843627929688,0.2544714267649809,1.2821004390716553,0.6410502195358276,ES,ES,False,0.0005832948372699,-0.0005832948954775,-0.0005832948954775,ES,weak,low,q1,"4,3,2","8,12,32",0.6362973332845359
