sample_set,variant,method,seed_count,sample_count_per_seed,MAE_mean,MAE_std,MSE_mean,MSE_std,regret_to_oracle_mean,regret_to_oracle_std,oracle_label_accuracy_mean,oracle_label_accuracy_std,weight_entropy_mean,weight_entropy_std,normalized_weight_entropy_mean,normalized_weight_entropy_std,mean_max_weight_mean,mean_max_weight_std
diagnostic_balanced,cls_mean_concat_plus_aux,cls_mean_concat_plus_aux_raw_soft_fusion,3,20000,0.3465144493432412,0.0014575163603300248,1.3704372058731178,0.033517252061629366,0.04102420653856471,0.0014575163603300493,0.4118,0.07389533138162382,1.035812453905889,0.0178862606604246,0.6435864510348566,0.011113355944806261,0.5547795598621169,0.006442411127426504
diagnostic_balanced,mean_patch_plus_aux,mean_patch_plus_aux_raw_soft_fusion,3,20000,0.34663846717822694,0.0016401119563618438,1.3785664959175454,0.02095596286773083,0.04114822437355043,0.0016401119563618676,0.4049333333333333,0.09411033861023628,1.042022956598317,0.013289280389420413,0.6474452560438717,0.008257093961103268,0.5527754525768259,0.007237539101243487
diagnostic_balanced,cls_mean_concat_plus_aux,cls_mean_concat_plus_aux_hard_top1,3,20000,0.37184354163527455,0.0015480139418214038,1.466458357371234,0.013000100609708446,0.06635329883059811,0.0015480139418214077,0.4118,0.07389533138162382,1.035812453905889,0.0178862606604246,0.6435864510348566,0.011113355944806261,0.5547795598621169,0.006442411127426504
diagnostic_balanced,mean_patch_plus_aux,mean_patch_plus_aux_hard_top1,3,20000,0.3721005441499023,0.002317232314184032,1.4687225826990653,0.011988702347055081,0.06661030134522583,0.002317232314184048,0.4049333333333333,0.09411033861023628,1.042022956598317,0.013289280389420413,0.6474452560438717,0.008257093961103268,0.5527754525768259,0.007237539101243487
