layout,sample_set,perturbation_sigma,stratum_value,row_count,top1_period_changed_mean,top1_period_changed_std,top1_period_changed_max,image_cosine_distance_mean,image_cosine_distance_std,image_cosine_distance_max,mean_patch_embedding_cosine_distance_mean,mean_patch_embedding_cosine_distance_std,mean_patch_embedding_cosine_distance_max,router_weight_js_divergence_mean,router_weight_js_divergence_std,router_weight_js_divergence_max,selected_model_flipped_mean,selected_model_flipped_std,selected_model_flipped_max,soft_fused_abs_change_mean,soft_fused_abs_change_std,soft_fused_abs_change_max,stratum_column
current_rgb_3view,round2_selection_small,0.005,ES,1161,0.3479758828596038,0.476533589043656,True,0.05144115098881154,0.07126533985775593,0.2596274168080315,0.2395230046972714,0.3121064678028039,0.7398181532596008,0.08149430529366658,0.11124309378914582,0.3361479890117201,0.1429801894918174,0.3502034981613502,True,0.0024046649578301936,0.0049408902318920315,0.0854299962520599,oracle_model
current_rgb_3view,round2_selection_small,0.005,NaiveForecaster,738,0.04607046070460705,0.2097798947829534,True,0.0005465975550604622,0.0024319820460789636,0.0208864238757214,0.007141319253882396,0.034322088420448996,0.2525765690347549,0.00047133339360748655,0.0024148173577891396,0.0347345923612106,0.009485094850948509,0.09699420408234526,True,0.003586094792725965,0.005523726424331529,0.0738680735230445,oracle_model
current_rgb_3view,round2_selection_small,0.005,PatchTST,837,0.0,0.0,False,4.342862612995342e-05,1.5142259999288284e-05,0.0001701153043152,0.00031438444658946204,0.0003957924947099704,0.0035159024980048,6.261422599248903e-05,0.00012521576328991153,0.0012664525284357,0.005973715651135006,0.07710469038650292,True,0.002497747732727162,0.004583064684218543,0.0553071834146976,oracle_model
current_rgb_3view,round2_selection_small,0.01,CrossFormer,783,0.0,0.0,False,0.0001672881584008845,5.9561201575598384e-05,0.0008391228238715,0.0010848052193894613,0.0012180813320036175,0.0081760145611494,0.00023269601214638425,0.0003504909127727424,0.0028732381063217,0.02681992337164751,0.16166011204875372,True,0.0047623805346664475,0.006008823394129432,0.0791408717632293,oracle_model
current_rgb_3view,round2_selection_small,0.01,DLinear,1089,0.0,0.0,False,0.00016195334127365173,5.4441821444221606e-05,0.0006123107360631,0.0007581900213301623,0.0008210050542143071,0.0136143782821492,0.0002060535952840838,0.0003822352491933691,0.0053675861076884,0.020202020202020204,0.14075543152314932,True,0.004651258470646249,0.006175354328757604,0.0920180454850196,oracle_model
current_rgb_3view,round2_selection_small,0.01,ES,1161,0.3479758828596038,0.4765335890436558,True,0.0509901510204495,0.07032277919289173,0.2413251717131439,0.24106252235472084,0.3127728253459617,0.7290953279272137,0.08402584915357744,0.11403860931839807,0.3377497229080786,0.14642549526270457,0.35368462696225755,True,0.0046782846380033554,0.009890188908717526,0.1371304541826248,oracle_model
current_rgb_3view,round2_selection_small,0.01,NaiveForecaster,738,0.044715447154471545,0.20681860458391688,True,0.0006637892396146346,0.002375863191839709,0.0218295922498367,0.00717673640093947,0.030345688159605363,0.2519295856357941,0.000771591154667129,0.002586901241386431,0.0361262310994689,0.016260162601626018,0.12656015805762838,True,0.006410390847726287,0.009399554914110606,0.0866153612732887,oracle_model
current_rgb_3view,round2_selection_small,0.01,PatchTST,837,0.0011947431302270011,0.03456505649101418,True,0.00019869085872530767,0.0007314445750983797,0.021266137902418,0.0012479374031860737,0.002392887349360407,0.051261533025173,0.00022099666986569888,0.00043345417386962,0.0075907746512751,0.011947431302270013,0.10871435337781125,True,0.005406427725082475,0.012036235201124054,0.1593034118413925,oracle_model
top3fold_period_layout,round2_diagnostic_balanced_small,0.001,CrossFormer,891,0.0,0.0,False,9.297214980053667e-09,1.9682894183941156e-09,1.960450379812073e-08,1.4914624012352747e-05,1.9153754603635415e-05,0.0002101128220652,1.6933680223527052e-06,2.9525430617759825e-06,3.3541660852918446e-05,0.005611672278338945,0.074742566716264,True,0.0004746648555530801,0.0006659286791368749,0.0101055987179279,oracle_model
top3fold_period_layout,round2_diagnostic_balanced_small,0.001,DLinear,846,0.0,0.0,False,9.087302721448465e-09,1.7682202085304417e-09,1.9227543113231604e-08,1.42340377565912e-05,2.2001838986660088e-05,0.0001941918738442,1.540999409833736e-06,4.191443693232872e-06,5.735862141031207e-05,0.004728132387706856,0.06863924619978547,True,0.00035832537096830625,0.000541048847651432,0.0045896125957369,oracle_model
top3fold_period_layout,round2_diagnostic_balanced_small,0.001,ES,1080,0.35,0.4771905734331868,True,0.00017103657047689357,0.001991825467509162,0.0343171307580006,0.0021591412928750014,0.02145259115071363,0.3129577442610161,0.0005293541154692417,0.007476572631586487,0.1700720866922372,0.010185185185185186,0.10045292684873482,True,0.000852587994730004,0.01035274089243538,0.2601179182529449,oracle_model
top3fold_period_layout,round2_diagnostic_balanced_small,0.001,NaiveForecaster,927,0.05393743257820928,0.22601613211764013,True,0.001021637884752256,0.0037012282209560386,0.020438151975898,0.022947594144719967,0.09291350755594029,0.7195878397210862,0.009710906029771831,0.06433092352041093,0.5836621074405888,0.025889967637540454,0.15889276977210792,True,0.009901303838571317,0.058638214249832246,0.5406165719032288,oracle_model
top3fold_period_layout,round2_diagnostic_balanced_small,0.001,PatchTST,864,0.0,0.0,False,8.53879966105393e-06,0.0002507131531322149,0.0073694409284965,0.00010310558680267497,0.0026012991542289964,0.0764748124562831,9.753592679451784e-06,0.0002382641364478682,0.0070045445052978,0.0,0.0,False,0.0005222642901246307,0.0015246780569403346,0.0367513708770275,oracle_model
top3fold_period_layout,round2_diagnostic_balanced_small,0.005,CrossFormer,891,0.0,0.0,False,1.577283366433993e-05,0.00018894192266553589,0.0023900548670086,0.000758228343753469,0.007802809183760362,0.1150994176682962,7.587322578510866e-05,0.0008245038583319837,0.0138000130005552,0.010101010101010102,0.10005105948762624,True,0.001661419739308695,0.0034376849204150565,0.0465784780681133,oracle_model
top3fold_period_layout,round2_diagnostic_balanced_small,0.005,DLinear,846,0.0,0.0,False,1.9006174954470996e-05,0.0003860480558675306,0.0079464956561591,0.0008445149011630728,0.014875886378114943,0.3072344816619191,2.6168780123882734e-05,0.0002742028960264729,0.0060272016585891,0.008274231678486997,0.09063928363339288,True,0.0011331922468301322,0.0017529008941478685,0.0199027247726917,oracle_model
top3fold_period_layout,round2_diagnostic_balanced_small,0.005,ES,1080,0.3638888888888889,0.48134009975073827,True,0.00020904943388403623,0.002251256717801684,0.034352910568033,0.0027842598865372575,0.022883597999502334,0.2844519188844997,0.0009418920965827035,0.010346438020871115,0.1733273264382316,0.07314814814814814,0.26050015395336695,True,0.0017463534516409035,0.012170167338738736,0.2581992447376251,oracle_model
top3fold_period_layout,round2_diagnostic_balanced_small,0.005,NaiveForecaster,927,0.06903991370010787,0.2536588530683473,True,0.0013544675030412586,0.004174544948714256,0.0204430543095871,0.030684915483484742,0.10088589940056535,0.6633479156680355,0.0104353276144137,0.06061623630391702,0.6204458585328967,0.042071197411003236,0.20085998503027347,True,0.013055430269660788,0.06463578485507417,0.6182588338851929,oracle_model
top3fold_period_layout,round2_diagnostic_balanced_small,0.005,PatchTST,864,0.0,0.0,False,5.055478761003656e-05,0.0005859214110424729,0.0076512363007061,0.0009067468468291719,0.00864388891672755,0.126661797387714,0.00012724312806622456,0.001625995495304494,0.0328780372069941,0.008101851851851851,0.08969684385340387,True,0.0018650755657176456,0.003922254655826065,0.0420369058847427,oracle_model
top3fold_period_layout,round2_diagnostic_balanced_small,0.01,CrossFormer,891,0.001122334455667789,0.033501260508640406,True,9.470336702669454e-05,0.000956912686022528,0.0143413725904999,0.0028564957991011122,0.021637450810968198,0.3406621968530007,0.0006269060295633691,0.009237930812977184,0.242219130212067,0.017957351290684626,0.13287098743758682,True,0.0035347293105280867,0.008512526824832105,0.1140925213694572,oracle_model
top3fold_period_layout,round2_diagnostic_balanced_small,0.01,DLinear,846,0.0,0.0,False,9.486603693779613e-05,0.0008512530726810582,0.0095401594133024,0.003063777358933184,0.02374154578558112,0.306968336826336,0.0005528251867371277,0.0056536918093594395,0.0907852508377397,0.02009456264775414,0.14040681567345642,True,0.0036109586893214056,0.018101655026868353,0.2532598376274109,oracle_model
