layout,seed,sample_set,sample_key,perturbation_sigma,perturbation_index,top1_period,perturbed_top1_period,top1_period_changed,top3_jaccard,top1_period_bucket,perturbed_top1_period_bucket,top1_period_bucket_flipped,period_score_margin,perturbed_period_score_margin,image_l2,image_cosine_distance,cls_embedding_cosine_distance,mean_patch_embedding_cosine_distance,embedding_l2,router_weight_js_divergence,router_weight_l1,router_weight_max_change,selected_model,perturbed_selected_model,selected_model_flipped,soft_fused_abs_change,soft_fused_mae_change,regret_change,oracle_model,season_strength_cat,forecastability_cat,error_gap_quantile,top3_periods,perturbed_top3_periods,high_change_score
top3fold_period_layout,16,round2_selection_small,96_48_S__vali__TEST_DATA_MIN__item4687__ch1__win83,0.01,0,3,3,False,0.2,p_le_4,p_le_4,False,4607.99951171875,4607.4794921875,29.61265182495117,0.0110836589729048,0.6919179379569272,0.7500505080409109,26.06875991821289,0.6407576986052538,1.9607515335083008,0.9803757667541504,DLinear,NaiveForecaster,True,0.2471240013837814,-0.2467560768127441,-0.2467560768127441,NaiveForecaster,strong,medium,q5,"3,12,6","3,96,2",1.4018918656190695
top3fold_period_layout,17,round2_selection_small,96_48_S__vali__TEST_DATA_MIN__item4687__ch1__win83,0.005,2,3,3,False,0.2,p_le_4,p_le_4,False,4607.99951171875,4607.83984375,29.542930603027344,0.0110313623177193,0.7296937943403907,0.7841125313062702,27.57207489013672,0.4855176526071816,1.7524617910385132,0.8762308955192566,DLinear,NaiveForecaster,True,0.2606231570243835,-0.2604684829711914,-0.2604684829711914,NaiveForecaster,strong,medium,q5,"3,12,6","3,2,96",1.2806615462311712
top3fold_period_layout,18,round2_selection_small,96_48_S__vali__TEST_DATA_MIN__item4687__ch1__win83,0.01,0,3,3,False,0.2,p_le_4,p_le_4,False,4607.99951171875,4607.54638671875,29.557090759277344,0.0110408504228197,0.6676287092736319,0.727133981482546,25.44131088256836,0.5363166961641954,1.842253804206848,0.9211268424987792,DLinear,NaiveForecaster,True,0.3396544158458709,-0.3394594192504883,-0.3394594192504883,NaiveForecaster,strong,medium,q5,"3,12,6","3,2,48",1.2744915280695612
top3fold_period_layout,18,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_MIN__item4687__ch2__win301,0.001,0,3,3,False,0.2,p_le_4,p_le_4,False,4607.55859375,4607.564453125,29.530214309692383,0.0110201742462253,0.6597466680004489,0.6715699239713717,24.703441619873047,0.574790575138987,1.88721227645874,0.9436060786247252,PatchTST,NaiveForecaster,True,0.4051503241062164,-0.4022876620292663,-0.4022876620292663,NaiveForecaster,strong,medium,q5,"3,6,12","3,4,96",1.2573806733565842
current_rgb_3view,16,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_HOUR__item108878__ch3__win2223,0.005,0,4,96,True,0.2,p_le_4,p_gt_64,True,0.0,0.0007503773085772,92.45905303955078,0.2221255211741609,0.5677916529755049,0.709929206363858,24.40736198425293,0.3114846472896593,1.4006582498550415,0.7003291249275208,ES,ES,False,0.0006431099609471,-0.0006431100191548,-0.0006431100191548,ES,strong,medium,q1,"4,3,2","96,6,4",1.2435393748276784
top3fold_period_layout,16,round2_selection_small,96_48_S__vali__TEST_DATA_MIN__item4687__ch1__win83,0.01,2,3,3,False,0.2,p_le_4,p_le_4,False,4607.99951171875,4607.5439453125,27.552425384521484,0.0095918657527925,0.533199275949495,0.721079939517187,24.233983993530277,0.5110841895516469,1.7564051151275637,0.8670178055763245,DLinear,NaiveForecaster,True,0.2081980854272842,-0.1773371696472168,-0.1773371696472168,NaiveForecaster,strong,medium,q5,"3,12,6","3,16,8",1.2417559948216264
current_rgb_3view,16,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_MIN__item13682__ch2__win220,0.01,0,4,64,True,0.0,p_le_4,p_33_64,True,0.0,0.0,95.68936920166016,0.2327487164542039,0.5264439726167094,0.6737785873842042,23.661909103393555,0.3307152758963925,1.4213361740112305,0.7106680870056152,ES,ES,False,0.0006510004750452,-0.0006510004168376,-0.0006510004168376,ES,weak,low,q1,"4,3,2","64,48,6",1.2372425797348006
top3fold_period_layout,16,round2_selection_small,96_48_S__vali__TEST_DATA_MIN__item4687__ch1__win83,0.001,0,3,3,False,0.2,p_le_4,p_le_4,False,4607.99951171875,4607.994140625,29.557605743408203,0.0110423515470742,0.6884026712479078,0.65801287492918,24.502660751342773,0.5657191113288568,1.8721795082092283,0.9225049614906312,DLinear,NaiveForecaster,True,0.2285268306732177,-0.215189129114151,-0.215189129114151,NaiveForecaster,strong,medium,q5,"3,12,6","3,96,32",1.234774337805111
current_rgb_3view,16,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_HOUR__item111519__ch4__win1743,0.01,1,4,32,True,0.2,p_le_4,p_17_32,True,0.0,0.0044740680605173,92.73208618164062,0.2230567785719711,0.5532441882505464,0.7118254969480993,24.459178924560547,0.299573838959139,1.3830891847610474,0.6915445923805237,ES,ES,False,0.0006390942144207,-0.0006390942144207,-0.0006390942144207,ES,strong,high,q1,"4,3,2","32,12,3",1.2344561144792094
current_rgb_3view,17,round2_selection_small,96_48_S__vali__TEST_DATA_MIN__item22375__ch3__win27,0.01,0,4,10,True,0.2,p_le_4,p_9_16,True,0.0,0.0119344480335712,81.52610778808594,0.1855201814110811,0.5445978047385018,0.7109854920618095,24.77751922607422,0.3349711985702199,1.473138451576233,0.7365691661834717,NaiveForecaster,ES,True,0.0006560533656738,-0.0006560533656738,-0.0006560533656738,ES,weak,medium,q1,"4,3,2","10,32,4",1.2314768720431106
current_rgb_3view,16,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_MIN__item13682__ch2__win220,0.001,2,4,4,False,0.5,p_le_4,p_le_4,False,0.0,0.0,120.60285186767578,0.3114107428943314,0.4729465974620339,0.6008324091249468,22.171897888183597,0.3170175643847899,1.4069290161132812,0.7034645080566406,ES,ES,False,0.0006435315590351,-0.0006435315590351,-0.0006435315590351,ES,weak,low,q1,"4,3,2","4,2,12",1.229260716404068
current_rgb_3view,17,round2_selection_small,96_48_S__vali__TEST_DATA_MIN__item863__ch3__win460,0.01,2,4,5,True,0.2,p_le_4,p_5_8,True,0.0,0.004717519506812,89.35161590576172,0.2118525887194958,0.5326369015296173,0.7040101098425412,24.464052200317383,0.3114995717982707,1.3967156410217283,0.6983578205108643,NaiveForecaster,ES,True,0.0006547206430695,-0.0006547207012772,-0.0006547207012772,ES,weak,high,q1,"4,3,2","5,4,16",1.2273622703603078
current_rgb_3view,16,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_MIN__item20261__ch2__win307,0.01,1,4,10,True,0.2,p_le_4,p_9_16,True,0.0,0.0053685186430811,88.84744262695312,0.2100592199923486,0.5379373157878466,0.7336049969578523,24.881250381469727,0.2832736897909871,1.3511731624603271,0.6755866408348083,ES,ES,False,0.0006371423369273,-0.0006371423369273,-0.0006371423369273,ES,weak,high,q1,"4,3,2","10,3,6",1.226937906741188
current_rgb_3view,16,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_HOUR__item109844__ch3__win499,0.01,0,4,10,True,0.0,p_le_4,p_9_16,True,0.0,0.0038769524544477,94.50528717041016,0.2289703049186614,0.5681198931197255,0.7180995068604062,24.750757217407227,0.2776690053775066,1.3480600118637085,0.6740300059318542,ES,ES,False,0.0006284484989009,-0.0006284485571086,-0.0006284485571086,ES,strong,high,q1,"4,3,2","10,12,5",1.2247388171565745
current_rgb_3view,17,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_HOUR__item108878__ch3__win2223,0.005,2,4,4,False,0.2,p_le_4,p_le_4,False,0.0,0.0021401620469987,78.70036315917969,0.1759934726613554,0.5390128407206762,0.7235188161094399,24.30109024047852,0.3251257333048801,1.4412665367126465,0.7206332683563232,NaiveForecaster,ES,True,0.0006575210136361,-0.0006575211300514,-0.0006575211300514,ES,strong,medium,q1,"4,3,2","4,6,32",1.2246380220756756
current_rgb_3view,17,round2_selection_small,96_48_S__vali__TEST_DATA_MIN__item21032__ch3__win116,0.01,1,4,10,True,0.0,p_le_4,p_9_16,True,0.0,0.0069103324785828,95.5213394165039,0.2322673735667714,0.5684488443689859,0.7011953938372696,24.636693954467773,0.2901254409508533,1.3679742813110352,0.6839871406555176,NaiveForecaster,ES,True,0.0006434132228605,-0.0006434132810682,-0.0006434132810682,ES,moderate,medium,q1,"4,3,2","10,64,48",1.2235882083548943
current_rgb_3view,16,round2_selection_small,96_48_S__vali__TEST_DATA_MIN__item8151__ch3__win222,0.005,0,4,4,False,0.2,p_le_4,p_le_4,False,0.0,0.0004723637830466,93.83071899414062,0.2266613116982725,0.550336965192652,0.7203024056975433,24.835206985473636,0.2725567277086393,1.3385674953460691,0.6692837476730347,ES,ES,False,0.0006256997585296,-0.000625699700322,-0.000625699700322,ES,moderate,low,q1,"4,3,2","4,6,10",1.2195204451044552
top3fold_period_layout,16,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_MIN__item4687__ch2__win301,0.01,2,3,3,False,0.2,p_le_4,p_le_4,False,4607.55859375,4607.1767578125,29.362382888793945,0.0108897949998317,0.60162157722579,0.6007653493186778,22.487451553344727,0.6051059794448994,1.9091336727142332,0.9504539966583252,DLinear,NaiveForecaster,True,0.2862341701984405,-0.2758004069328308,-0.2758004069328308,NaiveForecaster,strong,medium,q5,"3,6,12","3,96,10",1.2167611237634088
top3fold_period_layout,16,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_MIN__item4687__ch2__win301,0.001,2,3,3,False,0.2,p_le_4,p_le_4,False,4607.55859375,4607.54931640625,30.07792854309082,0.0113177649101293,0.627475361664136,0.616988016573294,23.87052154541016,0.5836621074405888,1.8981101512908936,0.9490550756454468,DLinear,NaiveForecaster,True,0.2892000675201416,-0.2873322665691376,-0.2873322665691376,NaiveForecaster,strong,medium,q5,"3,6,12","3,64,48",1.2119678889240122
current_rgb_3view,16,round2_selection_small,96_48_S__vali__TEST_DATA_HOUR__item100058__ch4__win945,0.01,2,4,96,True,0.2,p_le_4,p_gt_64,True,0.0,0.0045662354677915,96.1016082763672,0.2342203533361559,0.5588215428354008,0.7238058940910338,24.93462562561035,0.2512866642169598,1.2916221618652344,0.6458110809326172,ES,ES,False,0.0006173623842187,-0.000617362500634,-0.000617362500634,ES,strong,high,q1,"4,3,2","96,24,3",1.2093129116441497
current_rgb_3view,16,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_HOUR__item112277__ch2__win185,0.01,2,4,96,True,0.2,p_le_4,p_gt_64,True,0.0,0.0045662354677915,96.1016082763672,0.2342203533361559,0.5588215428354008,0.7238058940910338,24.93462562561035,0.2512866642169598,1.2916221618652344,0.6458110809326172,ES,ES,False,0.0006173623842187,-0.000617362500634,-0.000617362500634,ES,strong,high,q1,"4,3,2","96,24,3",1.2093129116441497
top3fold_period_layout,17,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_MIN__item19502__ch2__win174,0.005,2,3,3,False,0.2,p_le_4,p_le_4,False,4606.2431640625,4606.1533203125,27.594152450561523,0.0101998225654041,0.5468733393311047,0.6341518366322263,23.894744873046875,0.5648640398143714,1.867573976516724,0.9335869550704956,PatchTST,NaiveForecaster,True,0.5530568957328796,-0.5530333518981934,-0.5530333518981934,NaiveForecaster,moderate,medium,q5,"3,6,10","3,96,2",1.209215699012002
current_rgb_3view,17,round2_selection_small,96_48_S__vali__TEST_DATA_HOUR__item102431__ch4__win867,0.001,2,4,64,True,0.0,p_le_4,p_33_64,True,0.0,0.0,93.89608764648438,0.2268892546902963,0.5198438103703968,0.6685954261798859,24.319000244140625,0.3115495725803785,1.3738235235214231,0.6869117021560669,NaiveForecaster,ES,True,0.0006614373996853,-0.0006614373996853,-0.0006614373996853,ES,moderate,low,q1,"4,3,2","64,48,5",1.2070342534505607
current_rgb_3view,17,round2_selection_small,96_48_S__vali__TEST_DATA_HOUR__item101998__ch2__win179,0.005,1,4,12,True,0.2,p_le_4,p_9_16,True,0.0,0.0012607576791197,94.0636978149414,0.2274374815297037,0.5115938060094998,0.6729776083509631,23.71961784362793,0.305405372301078,1.4000167846679688,0.7000083923339844,NaiveForecaster,ES,True,0.0006492589018307,-0.0006492589600384,-0.0006492589600384,ES,strong,high,q1,"4,3,2","12,10,4",1.205820462181745
current_rgb_3view,16,round2_selection_small,96_48_S__vali__TEST_DATA_HOUR__item103010__ch3__win399,0.01,0,4,10,True,0.2,p_le_4,p_9_16,True,0.0,0.0060645062476396,85.28971862792969,0.1981755529440547,0.5358390180045742,0.7154857478637096,24.275129318237305,0.2868665858218676,1.3566235303878784,0.6783117651939392,ES,ES,False,0.0006376068922691,-0.0006376068922691,-0.0006376068922691,ES,strong,low,q1,"4,3,2","10,4,24",1.200527886629632
current_rgb_3view,16,round2_selection_small,96_48_S__vali__TEST_DATA_HOUR__item109697__ch3__win1411,0.001,1,4,5,True,0.0,p_le_4,p_5_8,True,0.0,6.771770858904347e-05,84.9886703491211,0.1971383304628842,0.5332701306276655,0.7026880409036759,24.52220916748047,0.2992696391052616,1.3816533088684082,0.6908266544342041,ES,ES,False,0.0006384621956385,-0.0006384623120538,-0.0006384623120538,ES,strong,high,q1,"4,3,2","5,16,96",1.1990960104718216
current_rgb_3view,16,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_HOUR__item100057__ch3__win2216,0.001,1,4,5,True,0.0,p_le_4,p_5_8,True,0.0,6.771770858904347e-05,84.9886703491211,0.1971383304628842,0.5332701306276655,0.7026880409036759,24.52220916748047,0.2992696391052616,1.3816533088684082,0.6908266544342041,ES,ES,False,0.0006384621956385,-0.0006384623120538,-0.0006384623120538,ES,strong,high,q1,"4,3,2","5,16,96",1.1990960104718216
current_rgb_3view,17,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_HOUR__item109492__ch4__win2846,0.001,0,4,8,True,0.2,p_le_4,p_5_8,True,0.0,2.792201121337712e-05,98.71697235107422,0.2427545668811263,0.5199077798504477,0.6808344064675627,23.794902801513672,0.2754444894924297,1.2842738628387451,0.6421369314193726,NaiveForecaster,ES,True,0.0006475853151641,-0.0006475853733718,-0.0006475853733718,ES,strong,high,q1,"4,3,2","8,2,48",1.1990334628411188
current_rgb_3view,16,round2_selection_small,96_48_S__vali__TEST_DATA_HOUR__item109496__ch2__win38,0.001,2,4,24,True,0.2,p_le_4,p_17_32,True,0.0,5.7799770729616284e-06,83.95945739746094,0.193681456165358,0.5188274495247733,0.6930111600317508,23.90673065185547,0.3115828970519543,1.4009413719177246,0.7004706263542175,ES,ES,False,0.0006420888239517,-0.0006420888239517,-0.0006420888239517,ES,strong,high,q1,"4,3,2","24,16,4",1.198275513249063
current_rgb_3view,16,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_MIN__item5356__ch3__win128,0.01,0,4,10,True,0.2,p_le_4,p_9_16,True,0.0,0.008151825517416,81.00511169433594,0.1838529306421846,0.5455301392198765,0.7276661558340248,24.563865661621094,0.2852135168139804,1.3530277013778689,0.6765137910842896,ES,ES,False,0.0006398512050509,-0.0005586743354797,-0.0005586743354797,ES,weak,low,q1,"4,3,2","10,4,24",1.19673260329019
current_rgb_3view,18,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_MIN__item3353__ch3__win251,0.001,2,4,16,True,0.0,p_le_4,p_9_16,True,0.0,2.1189756807871163e-05,101.0301284790039,0.2502981171122803,0.5477807116142664,0.683543664858823,23.472299575805664,0.2621679796913219,1.3349322080612185,0.6674661040306091,ES,ES,False,0.0006275158375501,-0.0006275158375501,-0.0006275158375501,ES,weak,high,q1,"4,3,2","16,64,48",1.1960097616624252
top3fold_period_layout,16,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_MIN__item4687__ch2__win301,0.001,0,3,3,False,0.2,p_le_4,p_le_4,False,4607.55859375,4607.541015625,29.65731811523437,0.0111154613865764,0.6354354730320109,0.6161032259990109,23.2222843170166,0.5660944104544756,1.8702950477600095,0.9241141080856324,DLinear,NaiveForecaster,True,0.2785446345806122,-0.2662878632545471,-0.2662878632545471,NaiveForecaster,strong,medium,q5,"3,6,12","3,96,16",1.193313097840063
current_rgb_3view,17,round2_selection_small,96_48_S__vali__TEST_DATA_HOUR__item110048__ch3__win2685,0.001,2,4,6,True,0.0,p_le_4,p_5_8,True,0.0,4.062298103235662e-06,98.45906829833984,0.2419061492466784,0.4774917629611195,0.6410904278667188,22.984020233154297,0.3092563131016203,1.4042425155639648,0.7021212577819824,NaiveForecaster,ES,True,0.0006533132400363,-0.000653313298244,-0.000653313298244,ES,strong,high,q1,"4,3,2","6,16,5",1.1922528902150176
current_rgb_3view,17,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_HOUR__item109923__ch4__win1182,0.001,2,4,6,True,0.0,p_le_4,p_5_8,True,0.0,4.062298103235662e-06,98.45906829833984,0.2419061492466784,0.4774917629611195,0.6410904278667188,22.984020233154297,0.3092563131016203,1.4042425155639648,0.7021212577819824,NaiveForecaster,ES,True,0.0006533132400363,-0.000653313298244,-0.000653313298244,ES,strong,high,q1,"4,3,2","6,16,5",1.1922528902150176
top3fold_period_layout,18,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_MIN__item4687__ch2__win301,0.001,1,3,3,False,0.2,p_le_4,p_le_4,False,4607.55859375,4607.55908203125,30.080829620361328,0.0113195654021892,0.6273070329356791,0.6171382032380661,23.884483337402344,0.5622672599050476,1.875396013259888,0.9376980066299438,PatchTST,NaiveForecaster,True,0.4012217223644256,-0.4004393517971039,-0.4004393517971039,NaiveForecaster,strong,medium,q5,"3,6,12","3,64,48",1.190725028545303
current_rgb_3view,16,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_MIN__item13682__ch2__win220,0.005,0,4,4,False,0.5,p_le_4,p_le_4,False,0.0,0.00288657983765,81.77508544921875,0.186171199403507,0.5258381760705348,0.6899383283222894,23.909502029418945,0.3137434792798556,1.40042245388031,0.7002111673355103,ES,ES,False,0.0006450584041886,-0.0006450583459809,-0.0006450583459809,ES,weak,low,q1,"4,3,2","4,3,16",1.189853007005652
current_rgb_3view,17,round2_selection_small,96_48_S__vali__TEST_DATA_HOUR__item106649__ch2__win2499,0.005,0,4,12,True,0.0,p_le_4,p_9_16,True,0.0,0.0003008358180522,91.65547943115234,0.2194434443948993,0.523060180075265,0.6768228090299937,23.66301155090332,0.2918042450250868,1.3697021007537842,0.6848510503768921,NaiveForecaster,ES,True,0.000645694322884,-0.0006456943810917,-0.0006456943810917,ES,strong,high,q1,"4,3,2","12,32,16",1.18807049844998
current_rgb_3view,17,round2_selection_small,96_48_S__vali__TEST_DATA_HOUR__item102431__ch4__win911,0.01,0,4,8,True,0.2,p_le_4,p_5_8,True,0.0,0.0007855519652366,84.47789764404297,0.1954950422589257,0.5382742267558154,0.6865671943797373,23.583147048950195,0.305165388934504,1.4091477394104004,0.7045738697052002,NaiveForecaster,ES,True,0.0006458415300585,-0.0006458415882661,-0.0006458415882661,ES,moderate,low,q1,"4,3,2","8,24,4",1.187227625573167
current_rgb_3view,16,round2_selection_small,96_48_S__vali__TEST_DATA_HOUR__item110048__ch3__win2685,0.005,0,4,4,False,0.2,p_le_4,p_le_4,False,0.0,0.002825113479048,91.64540100097656,0.2193925444397214,0.5261243001521723,0.6905597475116647,23.91313934326172,0.2762378034384719,1.346703052520752,0.673351526260376,ES,ES,False,0.0006247126148082,-0.0006247126730158,-0.0006247126730158,ES,strong,high,q1,"4,3,2","4,10,24",1.186190095389858
current_rgb_3view,16,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_HOUR__item109923__ch4__win1182,0.005,0,4,4,False,0.2,p_le_4,p_le_4,False,0.0,0.002825113479048,91.64540100097656,0.2193925444397214,0.5261243001521723,0.6905597475116647,23.91313934326172,0.2762378034384719,1.346703052520752,0.673351526260376,ES,ES,False,0.0006247126148082,-0.0006247126730158,-0.0006247126730158,ES,strong,high,q1,"4,3,2","4,10,24",1.186190095389858
current_rgb_3view,16,round2_selection_small,96_48_S__vali__TEST_DATA_HOUR__item101998__ch2__win179,0.005,1,4,4,False,0.2,p_le_4,p_le_4,False,0.0,0.0021070018410682,84.59939575195312,0.1958515143784528,0.5242941889312283,0.6863864274744853,23.58762550354004,0.3038841838729257,1.390745759010315,0.6953729391098022,ES,ES,False,0.0006376632372848,-0.0006376633537001,-0.0006376633537001,ES,strong,high,q1,"4,3,2","4,96,32",1.1861221257258638
top3fold_period_layout,18,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_MIN__item4687__ch2__win301,0.01,0,3,3,False,0.2,p_le_4,p_le_4,False,4607.55859375,4607.12060546875,29.64912986755371,0.0111023645525552,0.57181950472157,0.6278790312796226,23.503101348876957,0.5469389661257906,1.8522915840148928,0.9261456727981568,PatchTST,NaiveForecaster,True,0.4008713662624359,-0.3977864980697632,-0.3977864980697632,NaiveForecaster,strong,medium,q5,"3,6,12","3,10,48",1.1859203619579683
current_rgb_3view,16,round2_selection_small,96_48_S__vali__TEST_DATA_HOUR__item104313__ch3__win1316,0.005,2,4,3,True,0.2,p_le_4,p_le_4,False,0.0,0.000355630647391,82.79817962646484,0.189783163578188,0.5265179302972525,0.6961958762165656,24.242515563964844,0.2997018306625417,1.3805055618286133,0.6902528405189514,ES,ES,False,0.000641449179966,-0.000641449179966,-0.000641449179966,ES,moderate,low,q1,"4,3,2","3,96,8",1.1856808704572954
current_rgb_3view,18,round2_selection_small,96_48_S__vali__TEST_DATA_HOUR__item108878__ch3__win2494,0.001,1,4,3,True,0.5,p_le_4,p_le_4,False,0.0,5.844311090186238e-05,89.96607208251953,0.2138080801727869,0.5506925629717241,0.7026018667857942,23.794649124145508,0.2692228668898862,1.353740096092224,0.6768701076507568,ES,ES,False,0.0006359011749736,-0.0006359012331813,-0.0006359012331813,ES,strong,medium,q1,"4,3,2","3,2,96",1.1856328138484673
current_rgb_3view,16,round2_selection_small,96_48_S__vali__TEST_DATA_MIN__item15136__ch4__win458,0.001,0,4,2,True,0.5,p_le_4,p_le_4,False,0.0,4.625367000699043e-05,76.81913757324219,0.1696814808141957,0.5366525722508861,0.7191057902406792,24.75052833557129,0.2965013254130345,1.3738378286361694,0.6869189143180847,ES,ES,False,0.0006398404366336,-0.000639840378426,-0.000639840378426,ES,weak,medium,q1,"4,3,2","2,4,16",1.1852885964679096
current_rgb_3view,17,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_MIN__item15951__ch3__win158,0.01,0,4,4,False,0.5,p_le_4,p_le_4,False,0.0,0.0060367863625288,79.40791320800781,0.1784088058545249,0.5283505966097457,0.7067224431936834,24.1845760345459,0.2998220697601581,1.3781561851501465,0.6890780925750732,NaiveForecaster,ES,True,0.0006511840038001,-0.0006511840620078,-0.0006511840620078,ES,weak,low,q1,"4,3,2","4,2,48",1.1849533188083663
current_rgb_3view,16,round2_selection_small,96_48_S__vali__TEST_DATA_MIN__item6461__ch2__win82,0.01,0,4,32,True,0.2,p_le_4,p_17_32,True,0.0,0.0046788901090621,81.67091369628906,0.1860687103311759,0.5430164835491185,0.6889318333136936,24.22901725769043,0.309267816763681,1.3965225219726562,0.6982612609863281,ES,ES,False,0.0006434732931666,-0.0006434732349589,-0.0006434732349589,ES,weak,high,q1,"4,3,2","32,16,2",1.1842683604085504
current_rgb_3view,18,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_HOUR__item112523__ch3__win615,0.005,0,4,96,True,0.0,p_le_4,p_gt_64,True,0.0,0.0022910698316991,86.84170532226562,0.2033674495912343,0.5315990799953232,0.6884247337299505,23.88394546508789,0.2912070460288653,1.4048928022384644,0.7024464011192322,ES,ES,False,0.0006467578932642,-0.0006467580096796,-0.0006467580096796,ES,strong,high,q1,"4,3,2","96,5,48",1.1829992293500502
current_rgb_3view,16,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_HOUR__item111222__ch4__win1343,0.001,1,4,64,True,0.2,p_le_4,p_33_64,True,0.0,0.0,84.5186767578125,0.1955651121264716,0.5347397496042211,0.6830677623737387,24.05380630493164,0.3030509800959821,1.3884248733520508,0.6942123770713806,ES,ES,False,0.0006373737123794,-0.0006373738287948,-0.0006373738287948,ES,strong,high,q1,"4,3,2","64,48,4",1.1816838545961923
current_rgb_3view,17,round2_selection_small,96_48_S__vali__TEST_DATA_MIN__item8932__ch3__win70,0.005,2,4,24,True,0.0,p_le_4,p_17_32,True,0.0,0.0029991823248565,89.28121948242188,0.2115282740429662,0.5005885419475493,0.663214281765829,23.479625701904297,0.3047569799052286,1.423977017402649,0.7119884490966797,NaiveForecaster,ES,True,0.0006423126324079,-0.0006423126906156,-0.0006423126906156,ES,weak,low,q1,"4,3,2","24,16,5",1.179499535714024
current_rgb_3view,17,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_HOUR__item108877__ch3__win1301,0.01,1,4,6,True,0.2,p_le_4,p_5_8,True,0.0,0.0058351624757051,77.75529479980469,0.1728682236783579,0.5480789218265578,0.7367273586829713,25.322153091430664,0.2697971353948596,1.2226099967956543,0.6113048791885376,NaiveForecaster,ES,True,0.0006512978579849,-0.0006512979161925,-0.0006512979161925,ES,strong,medium,q1,"4,3,2","6,32,4",1.179392717756189
current_rgb_3view,17,round2_selection_small,96_48_S__vali__TEST_DATA_HOUR__item107804__ch3__win1227,0.01,2,4,12,True,0.2,p_le_4,p_9_16,True,0.0,0.0089005418121814,98.26002502441406,0.2413251717131439,0.4826809259762387,0.6527162107987813,23.844009399414062,0.2851061991884845,1.370654582977295,0.6853271722793579,NaiveForecaster,ES,True,0.0006284022238105,-0.0006284022820182,-0.0006284022820182,ES,strong,high,q1,"4,3,2","12,3,96",1.1791475817004098
current_rgb_3view,17,round2_selection_small,96_48_S__vali__TEST_DATA_HOUR__item100815__ch3__win1969,0.01,2,4,5,True,0.2,p_le_4,p_5_8,True,0.0,0.0043191835284233,79.31835174560547,0.1781379809658968,0.5509879206087109,0.7244724160038523,24.31913375854492,0.2765052393749689,1.3005802631378174,0.6502901315689087,NaiveForecaster,ES,True,0.0006473453831858,-0.0006473454413935,-0.0006473454413935,ES,strong,high,q1,"4,3,2","5,12,4",1.1791156363447182
current_rgb_3view,16,round2_selection_small,96_48_S__vali__TEST_DATA_HOUR__item110575__ch3__win1921,0.001,2,4,5,True,0.0,p_le_4,p_5_8,True,0.0,5.218476871959865e-05,96.36382293701172,0.235027456921162,0.5566009778963383,0.6984035254100447,24.35435676574707,0.2449114022074223,1.292771816253662,0.6463858485221863,ES,ES,False,0.0005817779456265,-0.0005817780038341,-0.0005817780038341,ES,strong,high,q1,"4,3,2","5,6,12",1.178342384538629
current_rgb_3view,16,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_HOUR__item101128__ch2__win2782,0.01,0,4,6,True,0.0,p_le_4,p_5_8,True,0.0,0.019462302327156,87.67354583740234,0.2062106572277339,0.539972638858549,0.7122381238964826,24.76973342895508,0.259715592205352,1.3128619194030762,0.6564309597015381,ES,ES,False,0.0006199791678227,-0.0006199792260304,-0.0006199792260304,ES,strong,high,q1,"4,3,2","6,10,24",1.1781643733295684
current_rgb_3view,17,round2_selection_small,96_48_S__vali__TEST_DATA_MIN__item21608__ch2__win198,0.01,1,4,12,True,0.2,p_le_4,p_9_16,True,0.0,0.0105052664875984,85.98896789550781,0.2004386436168156,0.5132198520089852,0.6780754204554071,24.0398063659668,0.2987666165729857,1.3646667003631592,0.6823333501815796,NaiveForecaster,ES,True,0.0006564483628608,-0.0006564483628608,-0.0006564483628608,ES,moderate,medium,q1,"4,3,2","12,5,3",1.1772806806452083
