sample_set,variant,seed,method,sample_count,MAE,MSE,regret_to_oracle,oracle_label_accuracy,weight_entropy,normalized_weight_entropy,mean_max_weight
round2_selection_expanded,film_cls_aux,16,film_cls_aux_hard_top1,10000,0.3265102914915049,2.369044093325332,0.0632698723465792,0.3601,1.1452616547523764,0.7115910579742282,0.4918772531375289
round2_selection_expanded,film_cls_aux,16,film_cls_aux_raw_soft_fusion,10000,0.3085070807554868,1.9766262363984857,0.0452666616105611,0.3601,1.1452616547523764,0.7115910579742282,0.4918772531375289
round2_diagnostic_balanced_expanded,film_cls_aux,16,film_cls_aux_hard_top1,10000,0.3868857771978259,2.615087146019776,0.0763597434880868,0.3737,1.0601530521412612,0.6587101128629059,0.5362074303328991
round2_diagnostic_balanced_expanded,film_cls_aux,16,film_cls_aux_raw_soft_fusion,10000,0.3662333747592656,2.5409851727325177,0.0557073410495266,0.3737,1.0601530521412612,0.6587101128629059,0.5362074303328991
round2_test_expanded,film_cls_aux,16,film_cls_aux_hard_top1,15000,0.411692623000754,2.094031752593201,0.0869000243278259,0.3232,1.1046837902822686,0.6863786136564062,0.529273817033569
round2_test_expanded,film_cls_aux,16,film_cls_aux_raw_soft_fusion,15000,0.3975184001058978,2.014587058762676,0.0727258014329697,0.3232,1.1046837902822686,0.6863786136564062,0.529273817033569
round2_selection_expanded,film_cls_aux,17,film_cls_aux_hard_top1,10000,0.3290573734752244,2.37673767860017,0.0658169543302987,0.6269,1.106830010106042,0.6877121397469192,0.5304360449448228
round2_selection_expanded,film_cls_aux,17,film_cls_aux_raw_soft_fusion,10000,0.3079287060954069,1.865922124457371,0.0446882869504812,0.6269,1.106830010106042,0.6877121397469192,0.5304360449448228
round2_diagnostic_balanced_expanded,film_cls_aux,17,film_cls_aux_hard_top1,10000,0.3966999242883274,2.6083622687905126,0.0861738905785883,0.474,1.0311691522852944,0.6407014060710231,0.5699236011371016
round2_diagnostic_balanced_expanded,film_cls_aux,17,film_cls_aux_raw_soft_fusion,10000,0.3741275282726623,2.578358900682764,0.0636014945629233,0.474,1.0311691522852944,0.6407014060710231,0.5699236011371016
round2_test_expanded,film_cls_aux,17,film_cls_aux_hard_top1,15000,0.4081351008517541,2.0448044178256315,0.083342502178826,0.6007333333333333,1.13731510248393,0.7066535920296682,0.5203006590396165
round2_test_expanded,film_cls_aux,17,film_cls_aux_raw_soft_fusion,15000,0.3952265729497497,1.965233227014512,0.0704339742768216,0.6007333333333333,1.13731510248393,0.7066535920296682,0.5203006590396165
round2_selection_expanded,film_cls_aux,18,film_cls_aux_hard_top1,10000,0.3270637385255999,2.339084400547288,0.0638233193806742,0.3726,1.1578652977710138,0.7194221435028019,0.4895792069777846
round2_selection_expanded,film_cls_aux,18,film_cls_aux_raw_soft_fusion,10000,0.3093496107967234,2.2966918632110964,0.0461091916517976,0.3726,1.1578652977710138,0.7194221435028019,0.4895792069777846
round2_diagnostic_balanced_expanded,film_cls_aux,18,film_cls_aux_hard_top1,10000,0.3962071612146945,2.785744897175434,0.0856811275049554,0.3458,1.077839473997182,0.6696993053352422,0.5354593973368407
round2_diagnostic_balanced_expanded,film_cls_aux,18,film_cls_aux_raw_soft_fusion,10000,0.371631939420817,2.728922052351563,0.061105905711078,0.3458,1.077839473997182,0.6696993053352422,0.5354593973368407
round2_test_expanded,film_cls_aux,18,film_cls_aux_hard_top1,15000,0.4139722033999229,2.22833455849849,0.0891796047269948,0.3257333333333333,1.1551785383033464,0.717752766000704,0.5017070240686338
round2_test_expanded,film_cls_aux,18,film_cls_aux_raw_soft_fusion,15000,0.3979536187680186,2.139224267555357,0.0731610200950904,0.3257333333333333,1.1551785383033464,0.717752766000704,0.5017070240686338
round2_selection_expanded,film_mean_patch_aux,16,film_mean_patch_aux_hard_top1,10000,0.3249073805548229,2.360815000527251,0.0616669614098971,0.3611,1.1521765614400383,0.7158875363664003,0.4978982017919421
